Event number of finishers,age_at_race,hours,avgtemp,Elevation gain
55.0,38.0,26.688333333333333,21.0,11000.0
43.0,39.0,21.994722222222222,23.0,3200.0
40.0,65.0,14.200555555555557,20.0,9000.0
100.0,65.0,9.147222222222222,4.0,4000.0
166.0,48.0,15.689722222222224,24.0,10000.0
65.0,68.0,25.975555555555555,9.0,11000.0
126.0,50.0,14.16,15.0,3200.0
199.0,55.0,14.207777777777778,24.0,3200.0
140.0,39.0,15.1975,19.0,10000.0
130.0,40.0,15.944444444444445,25.0,10000.0
166.0,35.0,14.775555555555556,24.0,10000.0
166.0,54.0,15.024722222222222,24.0,10000.0
58.0,38.0,12.051111111111112,28.0,5600.0
103.0,33.0,15.410833333333333,17.0,3200.0
49.0,43.0,16.204166666666666,10.0,11000.0
121.0,45.0,11.264444444444443,18.0,10000.0
55.0,43.0,14.3925,26.0,9000.0
61.0,52.0,17.234166666666667,21.0,9000.0
141.0,34.0,12.206388888888888,19.0,10000.0
38.0,40.0,12.84388888888889,18.0,6000.0
154.0,59.0,15.293611111111112,24.0,10000.0
121.0,34.0,13.096944444444444,18.0,10000.0
121.0,42.0,12.778055555555556,18.0,10000.0
68.0,34.0,15.432222222222222,22.0,9000.0
61.0,58.0,16.935833333333335,21.0,9000.0
109.0,38.0,6.301944444444445,11.0,4000.0
123.0,42.0,16.75722222222222,26.0,3200.0
54.0,31.0,14.419722222222225,21.0,11000.0
221.0,61.0,18.324444444444445,22.0,3200.0
103.0,45.0,12.62,12.0,4000.0
49.0,49.0,13.221111111111112,18.0,6000.0
97.0,46.0,15.644444444444444,28.0,5600.0
66.0,30.0,10.838611111111112,15.0,11000.0
159.0,49.0,20.129722222222224,22.0,3200.0
128.0,56.0,10.944444444444445,21.0,10000.0
75.0,33.0,23.729444444444443,17.0,6000.0
84.0,51.0,13.48277777777778,10.0,4000.0
79.0,42.0,17.054444444444446,9.0,11000.0
130.0,40.0,14.125,25.0,10000.0
124.0,61.0,13.359444444444444,9.0,4000.0
80.0,26.0,11.811111111111112,28.0,5600.0
128.0,29.0,15.100277777777778,21.0,10000.0
151.0,46.0,14.514444444444443,23.0,6000.0
14.0,43.0,13.606388888888889,23.0,9000.0
161.0,43.0,9.575555555555557,24.0,3200.0
121.0,33.0,10.63861111111111,18.0,10000.0
193.0,47.0,22.009722222222223,23.0,3200.0
96.0,57.0,11.816666666666666,12.0,4000.0
82.0,48.0,17.078611111111112,10.0,11000.0
78.0,41.0,12.895277777777778,19.0,4000.0
24.0,62.0,18.405555555555555,17.0,6000.0
55.0,35.0,22.924722222222226,21.0,11000.0
77.0,37.0,16.59888888888889,29.0,5600.0
103.0,57.0,12.309166666666666,12.0,4000.0
55.0,32.0,9.966388888888888,28.0,5600.0
42.0,44.0,16.9125,20.0,6000.0
83.0,27.0,10.899166666666666,28.0,5600.0
159.0,70.0,18.94611111111111,22.0,3200.0
100.0,75.0,12.811111111111112,4.0,4000.0
82.0,58.0,19.811666666666667,10.0,11000.0
103.0,51.0,11.002222222222224,13.0,4000.0
34.0,55.0,18.60861111111111,22.0,6000.0
146.0,50.0,10.653333333333334,21.0,6000.0
201.0,40.0,18.717222222222222,23.0,10000.0
97.0,52.0,12.768333333333333,18.0,3200.0
63.0,39.0,17.205,21.0,9000.0
43.0,30.0,14.836666666666666,23.0,3200.0
109.0,45.0,12.2325,11.0,4000.0
65.0,47.0,20.119444444444444,9.0,11000.0
130.0,57.0,17.35861111111111,25.0,10000.0
128.0,50.0,14.580555555555556,21.0,10000.0
57.0,40.0,13.393611111111111,19.0,3200.0
97.0,57.0,15.8,28.0,5600.0
28.0,30.0,12.647222222222222,22.0,9000.0
126.0,40.0,17.194166666666668,15.0,3200.0
193.0,34.0,14.716666666666669,23.0,3200.0
156.0,61.0,14.523888888888887,23.0,6000.0
193.0,27.0,16.030555555555555,23.0,3200.0
83.0,48.0,14.999166666666667,25.0,3200.0
170.0,31.0,18.46388888888889,26.0,10000.0
197.0,39.0,19.102222222222224,18.0,3200.0
60.0,45.0,12.38861111111111,28.0,5600.0
82.0,52.0,18.892222222222223,10.0,11000.0
140.0,48.0,15.56,19.0,10000.0
100.0,53.0,13.020833333333334,4.0,4000.0
57.0,48.0,22.057222222222222,19.0,3200.0
72.0,53.0,19.65138888888889,16.0,11000.0
55.0,48.0,16.318055555555556,28.0,5600.0
109.0,38.0,9.911944444444444,17.0,4000.0
83.0,64.0,15.189722222222224,28.0,5600.0
91.0,49.0,9.49388888888889,28.0,5600.0
99.0,34.0,13.904444444444444,18.0,4000.0
103.0,38.0,18.89138888888889,17.0,3200.0
164.0,59.0,12.950833333333334,26.0,6000.0
159.0,45.0,22.26388888888889,22.0,3200.0
138.0,38.0,13.245555555555557,23.0,6000.0
193.0,56.0,17.77138888888889,23.0,3200.0
91.0,48.0,17.892222222222223,28.0,5600.0
124.0,66.0,15.739444444444445,9.0,4000.0
201.0,29.0,14.595277777777778,23.0,10000.0
103.0,53.0,10.410833333333333,13.0,4000.0
128.0,52.0,12.2275,21.0,10000.0
197.0,41.0,14.353055555555557,18.0,3200.0
80.0,36.0,11.725555555555555,28.0,5600.0
128.0,47.0,11.384722222222225,21.0,10000.0
221.0,51.0,14.2675,22.0,3200.0
96.0,65.0,11.988333333333332,12.0,4000.0
201.0,54.0,20.000833333333333,23.0,10000.0
156.0,51.0,12.184166666666666,23.0,6000.0
100.0,60.0,13.02,15.0,4000.0
89.0,43.0,10.970277777777778,23.0,6000.0
91.0,43.0,18.0375,28.0,5600.0
92.0,48.0,11.527222222222225,15.0,4000.0
49.0,45.0,28.62444444444445,18.0,6000.0
40.0,62.0,19.927222222222223,20.0,9000.0
60.0,43.0,15.070277777777775,27.0,5600.0
66.0,34.0,13.723055555555556,15.0,11000.0
99.0,57.0,14.492222222222225,18.0,4000.0
221.0,56.0,20.28611111111111,22.0,3200.0
55.0,57.0,15.1775,28.0,5600.0
189.0,55.0,13.750833333333333,21.0,6000.0
100.0,52.0,16.466944444444444,15.0,4000.0
66.0,36.0,13.0075,6.0,11000.0
66.0,33.0,13.0075,6.0,11000.0
100.0,46.0,7.848888888888889,4.0,4000.0
154.0,26.0,10.588333333333331,24.0,10000.0
34.0,42.0,14.444166666666666,22.0,6000.0
151.0,33.0,11.248888888888889,23.0,6000.0
36.0,37.0,17.89666666666667,27.0,5600.0
130.0,55.0,13.173333333333334,25.0,10000.0
42.0,54.0,20.785,20.0,6000.0
138.0,30.0,13.203333333333331,23.0,6000.0
166.0,42.0,16.12472222222222,24.0,10000.0
170.0,57.0,23.762777777777774,26.0,10000.0
102.0,59.0,17.08,20.0,3200.0
121.0,57.0,14.171111111111111,18.0,10000.0
83.0,63.0,23.07111111111111,25.0,3200.0
71.0,61.0,21.761111111111113,12.0,11000.0
159.0,48.0,17.017777777777777,22.0,3200.0
83.0,47.0,19.16777777777778,25.0,3200.0
154.0,41.0,9.738888888888887,24.0,10000.0
91.0,32.0,11.848888888888888,28.0,5600.0
108.0,35.0,14.116388888888888,22.0,6000.0
170.0,39.0,12.33388888888889,26.0,10000.0
170.0,42.0,13.078888888888889,26.0,10000.0
87.0,39.0,10.633888888888889,11.0,4000.0
130.0,26.0,13.300277777777778,25.0,10000.0
79.0,44.0,14.35138888888889,9.0,11000.0
109.0,63.0,17.710555555555555,19.0,3200.0
193.0,42.0,12.584166666666668,23.0,3200.0
97.0,22.0,16.23638888888889,28.0,5600.0
199.0,57.0,10.955555555555556,24.0,3200.0
96.0,50.0,10.518611111111111,12.0,4000.0
34.0,43.0,15.106944444444444,22.0,6000.0
109.0,41.0,15.254444444444443,19.0,3200.0
58.0,34.0,8.492222222222223,22.0,6000.0
65.0,42.0,19.621111111111112,9.0,11000.0
91.0,37.0,15.533333333333331,28.0,5600.0
199.0,49.0,12.279444444444444,24.0,3200.0
92.0,58.0,15.51,15.0,4000.0
100.0,48.0,8.9625,15.0,4000.0
75.0,52.0,20.63277777777778,17.0,6000.0
68.0,47.0,15.535,22.0,9000.0
50.0,45.0,19.57638888888889,18.0,11000.0
124.0,47.0,11.623333333333331,9.0,4000.0
71.0,43.0,19.82138888888889,12.0,11000.0
97.0,45.0,14.446666666666667,28.0,5600.0
166.0,47.0,16.04083333333333,24.0,10000.0
42.0,48.0,18.91611111111111,20.0,6000.0
97.0,37.0,19.252777777777776,28.0,5600.0
123.0,43.0,12.366388888888888,26.0,3200.0
58.0,43.0,9.761111111111113,22.0,6000.0
67.0,42.0,14.668333333333331,17.0,9000.0
58.0,44.0,15.46861111111111,28.0,5600.0
124.0,45.0,12.100555555555555,9.0,4000.0
49.0,41.0,13.35777777777778,18.0,6000.0
170.0,44.0,14.755555555555556,26.0,10000.0
172.0,37.0,12.646944444444443,22.0,10000.0
87.0,58.0,12.577777777777778,11.0,4000.0
92.0,70.0,13.874166666666667,15.0,4000.0
58.0,52.0,14.3975,22.0,6000.0
99.0,65.0,11.149444444444445,18.0,4000.0
130.0,48.0,14.016388888888889,25.0,10000.0
123.0,59.0,17.845277777777778,26.0,3200.0
89.0,39.0,9.225833333333334,23.0,6000.0
170.0,48.0,15.475,26.0,10000.0
159.0,41.0,17.510555555555555,22.0,3200.0
21.0,50.0,12.364444444444445,20.0,9000.0
154.0,34.0,11.528333333333334,24.0,10000.0
154.0,45.0,13.617222222222225,24.0,10000.0
55.0,36.0,16.794166666666666,28.0,5600.0
193.0,45.0,17.374166666666667,23.0,3200.0
172.0,37.0,12.941944444444443,22.0,10000.0
154.0,36.0,9.398888888888887,24.0,10000.0
170.0,36.0,14.086388888888887,26.0,10000.0
40.0,55.0,13.979166666666666,28.0,5600.0
124.0,53.0,9.138333333333334,9.0,4000.0
201.0,38.0,14.071111111111112,23.0,10000.0
138.0,27.0,11.920833333333333,23.0,6000.0
102.0,44.0,14.002222222222224,20.0,3200.0
126.0,43.0,12.228055555555557,15.0,3200.0
75.0,58.0,23.0975,17.0,6000.0
201.0,27.0,11.060277777777776,23.0,10000.0
141.0,50.0,13.203888888888889,19.0,10000.0
109.0,24.0,14.721944444444444,17.0,4000.0
172.0,40.0,17.425833333333333,22.0,10000.0
57.0,48.0,15.637777777777778,24.0,9000.0
79.0,55.0,22.9925,9.0,11000.0
63.0,36.0,12.955277777777775,8.0,11000.0
55.0,20.0,21.466944444444444,21.0,11000.0
60.0,46.0,13.500555555555556,27.0,5600.0
161.0,29.0,14.143888888888888,24.0,3200.0
201.0,51.0,16.538888888888888,23.0,10000.0
154.0,19.0,13.159166666666666,24.0,10000.0
102.0,43.0,26.510277777777777,20.0,3200.0
37.0,62.0,20.715555555555557,22.0,6000.0
126.0,51.0,20.004722222222224,15.0,3200.0
61.0,39.0,14.240833333333333,21.0,9000.0
103.0,44.0,8.010833333333334,13.0,4000.0
193.0,22.0,11.86888888888889,23.0,3200.0
161.0,60.0,22.48027777777778,24.0,3200.0
100.0,59.0,12.63111111111111,15.0,4000.0
161.0,31.0,19.645,24.0,3200.0
189.0,44.0,13.734722222222222,21.0,6000.0
66.0,33.0,17.948333333333334,6.0,11000.0
67.0,47.0,16.01638888888889,17.0,9000.0
108.0,47.0,10.35138888888889,22.0,6000.0
124.0,33.0,11.080277777777775,9.0,4000.0
97.0,61.0,15.663333333333334,28.0,5600.0
164.0,48.0,14.684722222222222,26.0,6000.0
141.0,42.0,13.921944444444444,19.0,10000.0
159.0,50.0,16.926944444444445,22.0,3200.0
161.0,29.0,18.61,24.0,3200.0
103.0,41.0,13.768888888888888,13.0,4000.0
193.0,48.0,17.163333333333334,23.0,3200.0
199.0,33.0,15.899444444444445,24.0,3200.0
189.0,34.0,11.366666666666667,21.0,6000.0
109.0,76.0,24.005,19.0,3200.0
140.0,47.0,13.869166666666668,22.0,6000.0
77.0,41.0,17.88722222222222,29.0,5600.0
221.0,30.0,14.806944444444444,22.0,3200.0
138.0,36.0,10.849722222222224,23.0,6000.0
146.0,52.0,12.546944444444444,21.0,6000.0
189.0,40.0,12.783611111111112,21.0,6000.0
154.0,45.0,9.626666666666669,24.0,10000.0
81.0,47.0,17.196666666666665,28.0,5600.0
126.0,32.0,17.351666666666667,15.0,3200.0
89.0,35.0,9.869166666666668,23.0,6000.0
199.0,54.0,17.79138888888889,24.0,3200.0
143.0,36.0,11.205555555555556,27.0,10000.0
141.0,34.0,12.772222222222222,19.0,10000.0
197.0,55.0,19.755,18.0,3200.0
35.0,40.0,14.789722222222222,13.0,6000.0
123.0,45.0,15.498888888888889,26.0,3200.0
160.0,42.0,7.709444444444444,21.0,6000.0
77.0,49.0,17.240555555555556,29.0,5600.0
84.0,43.0,13.928055555555556,10.0,4000.0
87.0,47.0,10.594722222222222,11.0,4000.0
221.0,55.0,12.18388888888889,22.0,3200.0
130.0,23.0,11.544722222222225,25.0,10000.0
78.0,53.0,13.254444444444443,19.0,4000.0
89.0,41.0,13.62138888888889,23.0,6000.0
55.0,56.0,19.807777777777776,21.0,11000.0
83.0,45.0,14.898888888888887,28.0,5600.0
66.0,47.0,13.715833333333334,6.0,11000.0
146.0,46.0,13.04527777777778,21.0,6000.0
49.0,34.0,15.805833333333334,10.0,11000.0
221.0,45.0,18.274722222222223,22.0,3200.0
109.0,54.0,17.802777777777777,19.0,3200.0
54.0,44.0,17.34861111111111,21.0,11000.0
124.0,61.0,10.79527777777778,9.0,4000.0
55.0,47.0,21.677222222222223,21.0,11000.0
55.0,47.0,16.3325,28.0,5600.0
121.0,38.0,12.313888888888888,18.0,10000.0
60.0,63.0,15.59361111111111,28.0,5600.0
172.0,29.0,13.777222222222225,22.0,10000.0
71.0,39.0,19.73055555555555,12.0,11000.0
109.0,33.0,10.375833333333333,19.0,3200.0
172.0,38.0,13.493333333333334,22.0,10000.0
109.0,38.0,14.2775,19.0,3200.0
99.0,56.0,10.821388888888889,18.0,4000.0
100.0,73.0,14.003055555555555,4.0,4000.0
57.0,60.0,17.82138888888889,24.0,9000.0
189.0,38.0,17.366666666666667,21.0,6000.0
170.0,51.0,13.7575,26.0,10000.0
99.0,59.0,11.136111111111113,18.0,4000.0
57.0,63.0,19.05388888888889,19.0,3200.0
60.0,39.0,13.763055555555557,28.0,5600.0
170.0,32.0,11.063055555555556,26.0,10000.0
221.0,38.0,18.44333333333333,22.0,3200.0
80.0,31.0,16.496111111111112,28.0,5600.0
63.0,33.0,18.629444444444445,21.0,9000.0
63.0,45.0,18.93777777777778,8.0,11000.0
81.0,46.0,16.56222222222222,28.0,5600.0
58.0,53.0,11.488055555555556,22.0,6000.0
221.0,29.0,16.4825,22.0,3200.0
160.0,53.0,11.276944444444444,21.0,6000.0
103.0,45.0,15.6075,17.0,3200.0
57.0,47.0,17.173333333333332,19.0,3200.0
102.0,35.0,20.038888888888888,20.0,3200.0
138.0,35.0,7.475555555555555,23.0,6000.0
201.0,43.0,18.65222222222222,23.0,10000.0
166.0,43.0,15.547222222222222,24.0,10000.0
130.0,60.0,15.476111111111113,25.0,10000.0
154.0,28.0,11.36138888888889,24.0,10000.0
201.0,41.0,11.008055555555556,23.0,10000.0
126.0,52.0,13.542777777777776,15.0,3200.0
108.0,21.0,12.110555555555557,22.0,6000.0
91.0,49.0,17.705,28.0,5600.0
161.0,41.0,13.865833333333333,24.0,3200.0
103.0,60.0,13.15611111111111,13.0,4000.0
193.0,57.0,17.76972222222222,23.0,3200.0
154.0,39.0,10.785,24.0,10000.0
146.0,35.0,10.87888888888889,21.0,6000.0
40.0,39.0,16.83416666666667,20.0,9000.0
166.0,50.0,13.174722222222222,24.0,10000.0
79.0,34.0,24.0725,9.0,11000.0
151.0,55.0,11.325833333333334,23.0,6000.0
140.0,53.0,16.126666666666665,19.0,10000.0
97.0,38.0,16.533055555555556,18.0,3200.0
201.0,36.0,12.321388888888889,23.0,10000.0
151.0,48.0,15.183333333333334,23.0,6000.0
87.0,35.0,8.595555555555556,11.0,4000.0
100.0,44.0,9.313333333333333,4.0,4000.0
99.0,67.0,14.518888888888888,18.0,4000.0
197.0,45.0,16.4325,18.0,3200.0
60.0,49.0,17.04222222222222,27.0,5600.0
76.0,47.0,18.64444444444445,9.0,11000.0
38.0,49.0,17.729166666666668,18.0,6000.0
109.0,61.0,17.942222222222224,19.0,3200.0
65.0,56.0,20.871388888888887,9.0,11000.0
151.0,39.0,13.815555555555555,23.0,6000.0
221.0,48.0,15.632222222222222,22.0,3200.0
100.0,46.0,10.346111111111112,4.0,4000.0
161.0,39.0,11.470277777777778,24.0,3200.0
193.0,52.0,13.853333333333332,23.0,3200.0
141.0,58.0,16.864166666666666,19.0,10000.0
193.0,62.0,17.827222222222222,23.0,3200.0
72.0,52.0,15.403055555555556,16.0,11000.0
170.0,39.0,18.47305555555555,26.0,10000.0
193.0,30.0,16.71527777777778,23.0,3200.0
71.0,46.0,22.961944444444445,12.0,11000.0
99.0,41.0,11.481944444444444,18.0,4000.0
128.0,52.0,13.9675,21.0,10000.0
172.0,38.0,15.620555555555557,22.0,10000.0
140.0,51.0,14.657777777777778,19.0,10000.0
58.0,49.0,13.14611111111111,22.0,6000.0
197.0,31.0,10.593333333333334,18.0,3200.0
172.0,33.0,10.59361111111111,22.0,10000.0
108.0,42.0,15.00361111111111,22.0,6000.0
54.0,35.0,14.938333333333333,21.0,11000.0
156.0,48.0,11.341944444444444,23.0,6000.0
121.0,44.0,12.116388888888888,18.0,10000.0
138.0,42.0,18.530277777777776,23.0,6000.0
55.0,37.0,14.336388888888887,28.0,5600.0
156.0,44.0,10.849722222222224,23.0,6000.0
60.0,38.0,15.913611111111113,27.0,5600.0
81.0,66.0,16.005555555555556,28.0,5600.0
55.0,47.0,13.759166666666667,26.0,9000.0
92.0,72.0,12.687222222222225,15.0,4000.0
141.0,52.0,12.883055555555556,19.0,10000.0
170.0,41.0,13.425555555555556,26.0,10000.0
201.0,51.0,13.414166666666668,23.0,10000.0
138.0,20.0,12.67,23.0,6000.0
201.0,61.0,12.223333333333333,23.0,10000.0
54.0,33.0,12.560833333333331,21.0,11000.0
102.0,64.0,19.385555555555555,20.0,3200.0
28.0,42.0,15.243333333333334,22.0,9000.0
109.0,40.0,10.630277777777778,17.0,4000.0
43.0,45.0,16.07138888888889,23.0,3200.0
78.0,67.0,12.766944444444444,19.0,4000.0
159.0,30.0,18.657777777777778,22.0,3200.0
61.0,68.0,17.268055555555556,21.0,9000.0
66.0,51.0,29.228055555555557,6.0,11000.0
189.0,41.0,16.30027777777778,21.0,6000.0
99.0,51.0,9.103333333333332,18.0,4000.0
66.0,59.0,18.814444444444444,15.0,11000.0
100.0,44.0,10.301666666666666,15.0,4000.0
199.0,62.0,19.142222222222223,24.0,3200.0
197.0,41.0,16.588333333333335,18.0,3200.0
130.0,29.0,12.577222222222222,25.0,10000.0
189.0,41.0,12.066944444444443,21.0,6000.0
140.0,47.0,11.472777777777775,19.0,10000.0
28.0,22.0,14.137777777777778,22.0,9000.0
50.0,32.0,10.473333333333333,18.0,9000.0
50.0,38.0,14.696111111111112,18.0,11000.0
60.0,40.0,13.961388888888887,27.0,5600.0
92.0,33.0,10.930277777777778,15.0,4000.0
83.0,53.0,15.5275,28.0,5600.0
68.0,41.0,13.428055555555556,22.0,9000.0
71.0,35.0,22.960555555555555,12.0,11000.0
160.0,44.0,9.722777777777775,21.0,6000.0
154.0,35.0,16.01527777777778,24.0,10000.0
146.0,43.0,10.168888888888889,21.0,6000.0
193.0,58.0,17.438333333333333,23.0,3200.0
38.0,42.0,28.78472222222222,18.0,6000.0
97.0,49.0,10.68388888888889,28.0,5600.0
58.0,62.0,15.14222222222222,22.0,6000.0
38.0,39.0,19.72138888888889,18.0,6000.0
36.0,33.0,17.62388888888889,27.0,5600.0
109.0,41.0,19.151666666666667,19.0,3200.0
71.0,32.0,14.995833333333334,12.0,11000.0
102.0,60.0,15.3625,20.0,3200.0
160.0,27.0,13.741111111111111,21.0,6000.0
71.0,47.0,16.24222222222222,12.0,11000.0
146.0,50.0,14.388055555555557,21.0,6000.0
79.0,51.0,18.016111111111112,9.0,11000.0
60.0,46.0,16.006944444444443,27.0,5600.0
77.0,47.0,14.8925,29.0,5600.0
109.0,49.0,18.731944444444444,19.0,3200.0
140.0,52.0,11.905277777777778,22.0,6000.0
83.0,25.0,14.471944444444444,25.0,3200.0
221.0,50.0,21.125833333333333,22.0,3200.0
140.0,34.0,13.374444444444444,19.0,10000.0
80.0,39.0,17.063055555555554,28.0,5600.0
143.0,40.0,9.544444444444444,27.0,10000.0
81.0,62.0,14.187777777777775,28.0,5600.0
72.0,54.0,17.3925,16.0,11000.0
99.0,54.0,17.774722222222223,18.0,4000.0
124.0,53.0,9.870277777777778,9.0,4000.0
108.0,44.0,13.52,22.0,6000.0
79.0,42.0,19.19361111111111,9.0,11000.0
52.0,49.0,13.504444444444443,13.0,6000.0
154.0,72.0,15.421944444444444,24.0,10000.0
159.0,50.0,14.65611111111111,22.0,3200.0
199.0,41.0,19.274166666666662,24.0,3200.0
50.0,26.0,15.1,18.0,9000.0
83.0,24.0,15.505,25.0,3200.0
140.0,34.0,10.950555555555557,19.0,10000.0
50.0,54.0,13.893055555555556,18.0,11000.0
140.0,47.0,13.740833333333333,19.0,10000.0
193.0,38.0,20.658055555555556,23.0,3200.0
124.0,43.0,10.490833333333333,9.0,4000.0
76.0,28.0,18.981944444444444,9.0,11000.0
199.0,41.0,16.11277777777778,24.0,3200.0
151.0,39.0,16.0225,23.0,6000.0
68.0,50.0,16.998055555555556,22.0,9000.0
172.0,53.0,16.112222222222222,22.0,10000.0
189.0,40.0,10.26722222222222,21.0,6000.0
140.0,57.0,13.339722222222225,19.0,10000.0
161.0,40.0,17.88388888888889,24.0,3200.0
83.0,44.0,16.14,25.0,3200.0
83.0,13.0,17.246666666666666,25.0,3200.0
103.0,41.0,9.501388888888888,12.0,4000.0
197.0,44.0,11.865,18.0,3200.0
138.0,19.0,12.014722222222222,23.0,6000.0
97.0,34.0,15.180277777777778,18.0,3200.0
201.0,35.0,14.13,23.0,10000.0
151.0,41.0,13.896944444444443,23.0,6000.0
96.0,50.0,15.060555555555556,12.0,4000.0
128.0,43.0,11.0175,21.0,10000.0
80.0,42.0,17.525277777777777,28.0,5600.0
100.0,42.0,13.795,15.0,4000.0
99.0,25.0,12.955,18.0,4000.0
71.0,43.0,14.755833333333332,12.0,11000.0
189.0,42.0,12.084444444444443,21.0,6000.0
172.0,58.0,17.114444444444445,22.0,10000.0
143.0,38.0,9.907777777777778,27.0,10000.0
97.0,37.0,10.910555555555556,28.0,5600.0
80.0,37.0,14.113888888888887,28.0,5600.0
172.0,58.0,19.337777777777777,22.0,10000.0
50.0,37.0,20.065833333333337,18.0,11000.0
126.0,66.0,17.794722222222223,15.0,3200.0
221.0,37.0,14.786944444444444,22.0,3200.0
77.0,33.0,12.979722222222222,29.0,5600.0
140.0,51.0,10.822777777777778,22.0,6000.0
42.0,32.0,17.455277777777777,20.0,6000.0
60.0,22.0,12.644166666666669,27.0,5600.0
164.0,44.0,13.863888888888887,26.0,6000.0
103.0,43.0,17.464166666666667,17.0,3200.0
199.0,43.0,21.25027777777778,24.0,3200.0
102.0,40.0,10.299722222222222,20.0,3200.0
103.0,40.0,12.995833333333334,13.0,4000.0
189.0,52.0,13.716944444444444,21.0,6000.0
140.0,30.0,14.193055555555556,22.0,6000.0
91.0,34.0,10.739722222222222,28.0,5600.0
146.0,58.0,13.714166666666667,21.0,6000.0
102.0,49.0,16.749166666666667,20.0,3200.0
87.0,34.0,11.707777777777778,11.0,4000.0
71.0,46.0,18.559166666666663,12.0,11000.0
57.0,40.0,11.968333333333334,19.0,3200.0
97.0,54.0,16.75777777777778,28.0,5600.0
26.0,56.0,21.84111111111111,23.0,6000.0
35.0,36.0,13.241944444444444,13.0,6000.0
159.0,43.0,18.185,22.0,3200.0
197.0,38.0,15.61,18.0,3200.0
49.0,60.0,13.373055555555556,10.0,11000.0
66.0,45.0,15.396666666666668,15.0,11000.0
108.0,55.0,13.826944444444443,22.0,6000.0
60.0,39.0,19.07027777777778,27.0,5600.0
130.0,62.0,16.26361111111111,25.0,10000.0
52.0,38.0,14.220277777777778,13.0,6000.0
140.0,30.0,11.034444444444444,19.0,10000.0
141.0,53.0,17.71361111111111,19.0,10000.0
20.0,55.0,19.886388888888888,22.0,9000.0
67.0,34.0,15.105833333333331,17.0,9000.0
151.0,44.0,13.062222222222225,23.0,6000.0
140.0,44.0,14.51,22.0,6000.0
108.0,39.0,13.876944444444444,22.0,6000.0
193.0,54.0,13.963888888888889,23.0,3200.0
83.0,49.0,20.223333333333333,25.0,3200.0
10.0,67.0,21.363055555555555,12.0,6000.0
172.0,48.0,13.677777777777775,22.0,10000.0
78.0,51.0,10.1875,19.0,4000.0
170.0,21.0,12.963888888888889,26.0,10000.0
160.0,35.0,13.300277777777778,21.0,6000.0
170.0,61.0,14.335555555555556,26.0,10000.0
61.0,51.0,13.828055555555556,21.0,9000.0
172.0,47.0,15.296944444444444,22.0,10000.0
161.0,36.0,16.03472222222222,24.0,3200.0
36.0,44.0,18.659166666666668,27.0,5600.0
84.0,74.0,15.244444444444444,10.0,4000.0
76.0,49.0,16.56861111111111,9.0,11000.0
77.0,38.0,11.057222222222222,29.0,5600.0
170.0,39.0,12.245277777777778,26.0,10000.0
164.0,52.0,14.893888888888888,26.0,6000.0
58.0,27.0,8.652777777777779,28.0,5600.0
50.0,46.0,13.514166666666666,18.0,9000.0
83.0,33.0,14.262777777777778,25.0,3200.0
128.0,47.0,14.634166666666667,21.0,10000.0
102.0,46.0,13.739444444444445,20.0,3200.0
40.0,39.0,12.04,20.0,9000.0
140.0,23.0,17.94,22.0,6000.0
24.0,49.0,13.9525,17.0,6000.0
160.0,25.0,10.494722222222222,21.0,6000.0
68.0,42.0,16.605,22.0,9000.0
109.0,52.0,14.921666666666669,19.0,3200.0
164.0,39.0,10.872777777777776,26.0,6000.0
55.0,70.0,24.974166666666665,21.0,11000.0
160.0,65.0,16.390555555555554,21.0,6000.0
141.0,36.0,12.267777777777775,19.0,10000.0
189.0,32.0,13.316944444444443,21.0,6000.0
154.0,56.0,13.861944444444443,24.0,10000.0
72.0,41.0,29.38722222222222,16.0,11000.0
61.0,37.0,15.440277777777778,21.0,9000.0
72.0,32.0,20.448888888888888,16.0,11000.0
20.0,51.0,11.823888888888888,22.0,9000.0
170.0,33.0,15.078333333333331,26.0,10000.0
166.0,41.0,14.403333333333334,24.0,10000.0
140.0,31.0,10.016111111111112,22.0,6000.0
121.0,38.0,11.853055555555557,18.0,10000.0
159.0,39.0,12.785833333333333,22.0,3200.0
172.0,51.0,9.419444444444444,22.0,10000.0
89.0,37.0,13.773888888888887,23.0,6000.0
141.0,43.0,9.339722222222225,19.0,10000.0
84.0,43.0,9.725833333333334,10.0,4000.0
197.0,73.0,24.860555555555557,18.0,3200.0
83.0,28.0,16.590833333333332,25.0,3200.0
68.0,33.0,12.595833333333331,22.0,9000.0
201.0,31.0,16.473055555555554,23.0,10000.0
199.0,29.0,10.510833333333334,24.0,3200.0
156.0,23.0,11.74,23.0,6000.0
